dt	A
04.01.10 09:45	132.23
04.01.10 10:00	132.76
04.01.10 10:15	132.7995
04.01.10 10:30	132.82
04.01.10 10:45	132.76
04.01.10 11:00	132.6381
04.01.10 11:15	132.37
04.01.10 11:30	132.51
04.01.10 11:45	132.6319
04.01.10 12:00	132.69
04.01.10 12:15	132.63
04.01.10 12:30	132.47
04.01.10 12:45	132.336
04.01.10 13:00	132.42
04.01.10 13:15	132.253
04.01.10 13:30	132.43
04.01.10 13:45	132.57
04.01.10 14:00	132.61
04.01.10 14:15	132.59
04.01.10 14:30	132.62
04.01.10 14:45	132.63
04.01.10 15:00	132.48
04.01.10 15:15	132.46
04.01.10 15:30	132.4525
04.01.10 15:45	132.4
04.01.10 16:00	132.45
05.01.10 09:45	130.76
05.01.10 10:00	130.83
05.01.10 10:15	131.08
05.01.10 10:30	131.415
05.01.10 10:45	131.15
05.01.10 11:00	131.33
05.01.10 11:15	131.3
05.01.10 11:30	130.86
05.01.10 11:45	130.66
05.01.10 12:00	130.62
05.01.10 12:15	130.4
05.01.10 12:30	130.405
05.01.10 12:45	130.51
05.01.10 13:00	130.58
05.01.10 13:15	130.51
05.01.10 13:30	130.28
05.01.10 13:45	130.329
05.01.10 14:00	130.34
05.01.10 14:15	130.2
05.01.10 14:30	130.22
05.01.10 14:45	130.35
05.01.10 15:00	130.52
05.01.10 15:15	130.6
05.01.10 15:30	130.695
05.01.10 15:45	130.85
05.01.10 16:00	130.8
06.01.10 09:45	130.72
06.01.10 10:00	130.98
06.01.10 10:15	131.27
06.01.10 10:30	131.35
06.01.10 10:45	131.14
06.01.10 11:00	131.2
06.01.10 11:15	131.06
06.01.10 11:30	130.97
06.01.10 11:45	130.73
06.01.10 12:00	130.4
06.01.10 12:15	130.15
06.01.10 12:30	130.19
06.01.10 12:45	130.03
06.01.10 13:00	130.27
06.01.10 13:15	130.435
06.01.10 13:30	130.4
06.01.10 13:45	130.17
06.01.10 14:00	130.1122
06.01.10 14:15	130.155
06.01.10 14:30	130.2
06.01.10 14:45	130.38
06.01.10 15:00	130.295
06.01.10 15:15	130.3
06.01.10 15:30	130.24
06.01.10 15:45	130.07
06.01.10 16:00	130.02
07.01.10 09:45	129.78
07.01.10 10:00	129.21
07.01.10 10:15	129.47
07.01.10 10:30	129.33
07.01.10 10:45	129.79
07.01.10 11:00	130.12
07.01.10 11:15	130.11
07.01.10 11:30	129.96
07.01.10 11:45	129.82
07.01.10 12:00	129.84
07.01.10 12:15	129.76
07.01.10 12:30	129.82
07.01.10 12:45	129.67
07.01.10 13:00	129.76
07.01.10 13:15	129.67
07.01.10 13:30	129.68
07.01.10 13:45	129.628
07.01.10 14:00	129.38
07.01.10 14:15	129.52
07.01.10 14:30	129.54
07.01.10 14:45	129.55
07.01.10 15:00	129.61
07.01.10 15:15	129.448
07.01.10 15:30	129.31
07.01.10 15:45	129.5
07.01.10 16:00	129.53
08.01.10 09:45	129.28
08.01.10 10:00	129.59
08.01.10 10:15	129.898
08.01.10 10:30	129.99
08.01.10 10:45	129.83
08.01.10 11:00	130.11
08.01.10 11:15	129.95
08.01.10 11:30	129.99
08.01.10 11:45	130.228
08.01.10 12:00	130.4
08.01.10 12:15	130.35
08.01.10 12:30	130.249
08.01.10 12:45	130.18
08.01.10 13:00	130.1601
08.01.10 13:15	130.2499
08.01.10 13:30	130.306
08.01.10 13:45	130.37
08.01.10 14:00	130.46
08.01.10 14:15	130.61
08.01.10 14:30	130.51
08.01.10 14:45	130.4
08.01.10 15:00	130.4
08.01.10 15:15	130.5005
08.01.10 15:30	130.5001
08.01.10 15:45	130.76
08.01.10 16:00	130.83
11.01.10 09:45	129.37
11.01.10 10:00	129.31
11.01.10 10:15	128.8001
11.01.10 10:30	129.33
11.01.10 10:45	129.436
11.01.10 11:00	129.38
11.01.10 11:15	129.122
11.01.10 11:30	129.12
11.01.10 11:45	129.19
11.01.10 12:00	129.4999
11.01.10 12:15	129.63
11.01.10 12:30	129.65
11.01.10 12:45	129.46
11.01.10 13:00	129.425
11.01.10 13:15	129.44
11.01.10 13:30	129.14
11.01.10 13:45	129.21
11.01.10 14:00	129.226
11.01.10 14:15	129.21
11.01.10 14:30	129.3
11.01.10 14:45	129.2
11.01.10 15:00	129.18
11.01.10 15:15	129.17
11.01.10 15:30	129.38
11.01.10 15:45	129.52
11.01.10 16:00	129.46
12.01.10 09:45	129.71
12.01.10 10:00	130.595
12.01.10 10:15	130.61
12.01.10 10:30	130.6
12.01.10 10:45	130.57
12.01.10 11:00	130.7001
12.01.10 11:15	130.73
12.01.10 11:30	130.79
12.01.10 11:45	130.5105
12.01.10 12:00	130.81
12.01.10 12:15	131.11
12.01.10 12:30	130.6
12.01.10 12:45	130.3
12.01.10 13:00	130.08
12.01.10 13:15	130.1
12.01.10 13:30	130.159
12.01.10 13:45	130.25
12.01.10 14:00	130.26
12.01.10 14:15	130.2
12.01.10 14:30	130.26
12.01.10 14:45	130.3081
12.01.10 15:00	130.73
12.01.10 15:15	130.43
12.01.10 15:30	130.5775
12.01.10 15:45	130.24
12.01.10 16:00	130.52
13.01.10 09:45	130.6722
13.01.10 10:00	130.37
13.01.10 10:15	130.19
13.01.10 10:30	129.79
13.01.10 10:45	129.33
13.01.10 11:00	129.525
13.01.10 11:15	129.65
13.01.10 11:30	130.17
13.01.10 11:45	130.305
13.01.10 12:00	130.215
13.01.10 12:15	130.42
13.01.10 12:30	130.56
13.01.10 12:45	130.8
13.01.10 13:00	130.63
13.01.10 13:15	130.82
13.01.10 13:30	130.77
13.01.10 13:45	130.78
13.01.10 14:00	130.76
13.01.10 14:15	130.9
13.01.10 14:30	130.54
13.01.10 14:45	130.56
13.01.10 15:00	130.605
13.01.10 15:15	130.4
13.01.10 15:30	130.38
13.01.10 15:45	130.42
13.01.10 16:00	130.29
14.01.10 09:45	130.875
14.01.10 10:00	131.51
14.01.10 10:15	131.87
14.01.10 10:30	131.86
14.01.10 10:45	131.75
14.01.10 11:00	131.85
14.01.10 11:15	131.96
14.01.10 11:30	131.93
14.01.10 11:45	131.88
14.01.10 12:00	131.81
14.01.10 12:15	131.876
14.01.10 12:30	131.9
14.01.10 12:45	132.14
14.01.10 13:00	132.17
14.01.10 13:15	132.19
14.01.10 13:30	132.19
14.01.10 13:45	132.24
14.01.10 14:00	132.175
14.01.10 14:15	132.31
14.01.10 14:30	132.26
14.01.10 14:45	132.3819
14.01.10 15:00	132.43
14.01.10 15:15	132.54
14.01.10 15:30	132.636
14.01.10 15:45	132.49
14.01.10 16:00	132.32
15.01.10 09:45	132.73
15.01.10 10:00	132.08
15.01.10 10:15	131.55
15.01.10 10:30	131.911
15.01.10 10:45	131.85
15.01.10 11:00	131.9
15.01.10 11:15	131.958
15.01.10 11:30	131.92
15.01.10 11:45	132.04
15.01.10 12:00	131.81
15.01.10 12:15	131.67
15.01.10 12:30	131.1899
15.01.10 12:45	131.115
15.01.10 13:00	131.18
15.01.10 13:15	131.23
15.01.10 13:30	131.43
15.01.10 13:45	131.5905
15.01.10 14:00	131.74
15.01.10 14:15	131.65
15.01.10 14:30	131.53
15.01.10 14:45	131.64
15.01.10 15:00	131.81
15.01.10 15:15	132.02
15.01.10 15:30	131.9799
15.01.10 15:45	131.91
15.01.10 16:00	131.79
19.01.10 09:45	132.45
19.01.10 10:00	132.63
19.01.10 10:15	132.482
19.01.10 10:30	132.84
19.01.10 10:45	133.16
19.01.10 11:00	133.0985
19.01.10 11:15	133.1
19.01.10 11:30	133.02
19.01.10 11:45	132.85
19.01.10 12:00	132.78
19.01.10 12:15	132.9
19.01.10 12:30	132.98
19.01.10 12:45	133
19.01.10 13:00	133.1
19.01.10 13:15	133.12
19.01.10 13:30	133.1263
19.01.10 13:45	132.9419
19.01.10 14:00	133.06
19.01.10 14:15	133.044
19.01.10 14:30	133.1305
19.01.10 14:45	133.0899
19.01.10 15:00	133.21
19.01.10 15:15	133.33
19.01.10 15:30	133.98
19.01.10 15:45	134
19.01.10 16:00	134.14
20.01.10 09:45	130.41
20.01.10 10:00	130.68
20.01.10 10:15	130.23
20.01.10 10:30	129.7
20.01.10 10:45	129.98
20.01.10 11:00	129.75
20.01.10 11:15	129.564
20.01.10 11:30	129.55
20.01.10 11:45	129.5175
20.01.10 12:00	129.36
20.01.10 12:15	129.6387
20.01.10 12:30	129.47
20.01.10 12:45	129.42
20.01.10 13:00	129.235
20.01.10 13:15	129.04
20.01.10 13:30	129.22
20.01.10 13:45	129.5281
20.01.10 14:00	129.795
20.01.10 14:15	129.77
20.01.10 14:30	129.81
20.01.10 14:45	129.85
20.01.10 15:00	130.33
20.01.10 15:15	130.4
20.01.10 15:30	130.46
20.01.10 15:45	130.46
20.01.10 16:00	130.28
21.01.10 09:45	129.62
21.01.10 10:00	129.7875
21.01.10 10:15	130.12
21.01.10 10:30	129.16
21.01.10 10:45	129.17
21.01.10 11:00	129.43
21.01.10 11:15	129.15
21.01.10 11:30	129.03
21.01.10 11:45	128.762
21.01.10 12:00	128.77
21.01.10 12:15	128.86
21.01.10 12:30	128.72
21.01.10 12:45	128.52
21.01.10 13:00	128.3
21.01.10 13:15	128.2999
21.01.10 13:30	128.433
21.01.10 13:45	128.45
21.01.10 14:00	128.455
21.01.10 14:15	128.24
21.01.10 14:30	128.62
21.01.10 14:45	128.559
21.01.10 15:00	128.74
21.01.10 15:15	128.93
21.01.10 15:30	129.1
21.01.10 15:45	128.9
21.01.10 16:00	129
22.01.10 09:45	128.4
22.01.10 10:00	128.17
22.01.10 10:15	127.47
22.01.10 10:30	127.78
22.01.10 10:45	127.42
22.01.10 11:00	127.36
22.01.10 11:15	127.45
22.01.10 11:30	127.27
22.01.10 11:45	127.23
22.01.10 12:00	127.312
22.01.10 12:15	127.26
22.01.10 12:30	127.48
22.01.10 12:45	127.48
22.01.10 13:00	127.3
22.01.10 13:15	127.145
22.01.10 13:30	127.06
22.01.10 13:45	126.89
22.01.10 14:00	126.845
22.01.10 14:15	126.62
22.01.10 14:30	126.52
22.01.10 14:45	126.27
22.01.10 15:00	126.33
22.01.10 15:15	126.04
22.01.10 15:30	125.895
22.01.10 15:45	125.815
22.01.10 16:00	125.45
25.01.10 09:45	126.12
25.01.10 10:00	126.15
25.01.10 10:15	125.8
25.01.10 10:30	126.26
25.01.10 10:45	126.23
25.01.10 11:00	126.4699
25.01.10 11:15	125.79
25.01.10 11:30	126.18
25.01.10 11:45	126.28
25.01.10 12:00	126.33
25.01.10 12:15	126.33
25.01.10 12:30	126.32
25.01.10 12:45	126.4345
25.01.10 13:00	126.56
25.01.10 13:15	126.58
25.01.10 13:30	126.54
25.01.10 13:45	126.37
25.01.10 14:00	126.44
25.01.10 14:15	126.48
25.01.10 14:30	126.57
25.01.10 14:45	126.603
25.01.10 15:00	126.82
25.01.10 15:15	126.76
25.01.10 15:30	126.564
25.01.10 15:45	126.278
25.01.10 16:00	126.12
26.01.10 09:45	126.5
26.01.10 10:00	126.59
26.01.10 10:15	127.21
26.01.10 10:30	127.11
26.01.10 10:45	127.27
26.01.10 11:00	126.97
26.01.10 11:15	127.1875
26.01.10 11:30	127.233
26.01.10 11:45	127.32
26.01.10 12:00	127.47
26.01.10 12:15	127.57
26.01.10 12:30	127.71
26.01.10 12:45	127.55
26.01.10 13:00	127.56
26.01.10 13:15	127.46
26.01.10 13:30	127.24
26.01.10 13:45	127.24
26.01.10 14:00	127.32
26.01.10 14:15	127.07
26.01.10 14:30	126.53
26.01.10 14:45	126.58
26.01.10 15:00	126.569
26.01.10 15:15	126.23
26.01.10 15:30	126.03
26.01.10 15:45	125.602
26.01.10 16:00	125.7
27.01.10 09:45	126.39
27.01.10 10:00	126.69
27.01.10 10:15	126.47
27.01.10 10:30	126.4
27.01.10 10:45	126.14
27.01.10 11:00	126.23
27.01.10 11:15	125.77
27.01.10 11:30	125.73
27.01.10 11:45	125.85
27.01.10 12:00	125.93
27.01.10 12:15	125.86
27.01.10 12:30	126.0298
27.01.10 12:45	125.93
27.01.10 13:00	125.5
27.01.10 13:15	125.3
27.01.10 13:30	125.34
27.01.10 13:45	125.74
27.01.10 14:00	125.79
27.01.10 14:15	126.07
27.01.10 14:30	125.81
27.01.10 14:45	126.436
27.01.10 15:00	126.08
27.01.10 15:15	125.79
27.01.10 15:30	126.32
27.01.10 15:45	126.55
27.01.10 16:00	126.36
28.01.10 09:45	125.61
28.01.10 10:00	125.475
28.01.10 10:15	124.55
28.01.10 10:30	124.86
28.01.10 10:45	124.8
28.01.10 11:00	124.84
28.01.10 11:15	124.78
28.01.10 11:30	124.66
28.01.10 11:45	124.27
28.01.10 12:00	124.28
28.01.10 12:15	124.16
28.01.10 12:30	124.17
28.01.10 12:45	124.29
28.01.10 13:00	124.265
28.01.10 13:15	124.08
28.01.10 13:30	124.218
28.01.10 13:45	124.4
28.01.10 14:00	124.05
28.01.10 14:15	123.4
28.01.10 14:30	123.52
28.01.10 14:45	123.39
28.01.10 15:00	123.74
28.01.10 15:15	123.87
28.01.10 15:30	124.085
28.01.10 15:45	124.11
28.01.10 16:00	123.75
29.01.10 09:45	123.25
29.01.10 10:00	123.48
29.01.10 10:15	123.26
29.01.10 10:30	123.98
29.01.10 10:45	123.83
29.01.10 11:00	123.63
29.01.10 11:15	123.2
29.01.10 11:30	123.02
29.01.10 11:45	122.83
29.01.10 12:00	122.77
29.01.10 12:15	122.85
29.01.10 12:30	123.11
29.01.10 12:45	123.07
29.01.10 13:00	123.295
29.01.10 13:15	123.23
29.01.10 13:30	123.42
29.01.10 13:45	122.82
29.01.10 14:00	122.97
29.01.10 14:15	123.12
29.01.10 14:30	122.82
29.01.10 14:45	122.63
29.01.10 15:00	122.32
29.01.10 15:15	122.04
29.01.10 15:30	122.21
29.01.10 15:45	122.815
29.01.10 16:00	122.3
01.02.10 09:45	123.21
01.02.10 10:00	124.01
01.02.10 10:15	124.31
01.02.10 10:30	124.64
01.02.10 10:45	124.43
01.02.10 11:00	124.25
01.02.10 11:15	124.2
01.02.10 11:30	124.31
01.02.10 11:45	124.25
01.02.10 12:00	123.8
01.02.10 12:15	123.92
01.02.10 12:30	123.86
01.02.10 12:45	124.18
01.02.10 13:00	124.235
01.02.10 13:15	124.52
01.02.10 13:30	124.66
01.02.10 13:45	124.6
01.02.10 14:00	124.69
01.02.10 14:15	124.55
01.02.10 14:30	124.78
01.02.10 14:45	124.88
01.02.10 15:00	124.68
01.02.10 15:15	124.63
01.02.10 15:30	124.67
01.02.10 15:45	124.58
01.02.10 16:00	124.7
02.02.10 09:45	125.05
02.02.10 10:00	124.55
02.02.10 10:15	124.59
02.02.10 10:30	124.8
02.02.10 10:45	125.1175
02.02.10 11:00	124.66
02.02.10 11:15	124.57
02.02.10 11:30	124.8
02.02.10 11:45	124.62
02.02.10 12:00	124.65
02.02.10 12:15	124.79
02.02.10 12:30	125.01
02.02.10 12:45	125.04
02.02.10 13:00	125.08
02.02.10 13:15	124.96
02.02.10 13:30	125.01
02.02.10 13:45	125.15
02.02.10 14:00	125.19
02.02.10 14:15	125.16
02.02.10 14:30	125.235
02.02.10 14:45	125.19
02.02.10 15:00	125.24
02.02.10 15:15	125.44
02.02.10 15:30	125.56
02.02.10 15:45	125.5
02.02.10 16:00	125.529
03.02.10 09:45	125.76
03.02.10 10:00	125.87
03.02.10 10:15	125.69
03.02.10 10:30	125.51
03.02.10 10:45	125.32
03.02.10 11:00	125.56
03.02.10 11:15	125.76
03.02.10 11:30	125.48
03.02.10 11:45	125.24
03.02.10 12:00	125.295
03.02.10 12:15	125.47
03.02.10 12:30	125.22
03.02.10 12:45	125.43
03.02.10 13:00	125.53
03.02.10 13:15	125.88
03.02.10 13:30	125.9001
03.02.10 13:45	125.98
03.02.10 14:00	125.72
03.02.10 14:15	125.68
03.02.10 14:30	125.44
03.02.10 14:45	125.55
03.02.10 15:00	125.78
03.02.10 15:15	125.855
03.02.10 15:30	125.62
03.02.10 15:45	125.87
03.02.10 16:00	125.62
04.02.10 09:45	124.96
04.02.10 10:00	124.36
04.02.10 10:15	124.22
04.02.10 10:30	123.78
04.02.10 10:45	123.96
04.02.10 11:00	123.89
04.02.10 11:15	123.58
04.02.10 11:30	123.69
04.02.10 11:45	123.31
04.02.10 12:00	123.65
04.02.10 12:15	123.744
04.02.10 12:30	123.73
04.02.10 12:45	123.51
04.02.10 13:00	123.24
04.02.10 13:15	123.44
04.02.10 13:30	123.38
04.02.10 13:45	123.04
04.02.10 14:00	123.18
04.02.10 14:15	123.31
04.02.10 14:30	123.65
04.02.10 14:45	123.584
04.02.10 15:00	123.96
04.02.10 15:15	123.54
04.02.10 15:30	123.24
04.02.10 15:45	123.27
04.02.10 16:00	123
05.02.10 09:45	122.75
05.02.10 10:00	122.45
05.02.10 10:15	122.29
05.02.10 10:30	123
05.02.10 10:45	122.83
05.02.10 11:00	122.84
05.02.10 11:15	122.61
05.02.10 11:30	122.83
05.02.10 11:45	122.57
05.02.10 12:00	122.71
05.02.10 12:15	122.69
05.02.10 12:30	122.87
05.02.10 12:45	122.63
05.02.10 13:00	122.88
05.02.10 13:15	122.78
05.02.10 13:30	122.5
05.02.10 13:45	122.2201
05.02.10 14:00	122.12
05.02.10 14:15	122.29
05.02.10 14:30	122.35
05.02.10 14:45	122.04
05.02.10 15:00	122.16
05.02.10 15:15	123.4
05.02.10 15:30	123.24
05.02.10 15:45	123.28
05.02.10 16:00	123.62
08.02.10 09:45	122.13
08.02.10 10:00	122.02
08.02.10 10:15	122.37
08.02.10 10:30	122.57
08.02.10 10:45	122.44
08.02.10 11:00	122.76
08.02.10 11:15	122.78
08.02.10 11:30	122.66
08.02.10 11:45	122.8
08.02.10 12:00	122.649
08.02.10 12:15	122.552
08.02.10 12:30	122.82
08.02.10 12:45	122.861
08.02.10 13:00	122.77
08.02.10 13:15	122.55
08.02.10 13:30	122.38
08.02.10 13:45	122.37
08.02.10 14:00	122.45
08.02.10 14:15	122.62
08.02.10 14:30	122.55
08.02.10 14:45	122.63
08.02.10 15:00	122.46
08.02.10 15:15	122.55
08.02.10 15:30	122.45
08.02.10 15:45	122.54
08.02.10 16:00	121.9
09.02.10 09:45	122.85
09.02.10 10:00	123.15
09.02.10 10:15	123.342
09.02.10 10:30	123.59
09.02.10 10:45	123.47
09.02.10 11:00	123.31
09.02.10 11:15	122.71
09.02.10 11:30	122.56
09.02.10 11:45	123.6
09.02.10 12:00	123.71
09.02.10 12:15	123.85
09.02.10 12:30	124.09
09.02.10 12:45	123.52
09.02.10 13:00	123.831
09.02.10 13:15	123.73
09.02.10 13:30	123.686
09.02.10 13:45	123.79
09.02.10 14:00	123.804
09.02.10 14:15	123.72
09.02.10 14:30	123.67
09.02.10 14:45	123.67
09.02.10 15:00	123.47
09.02.10 15:15	123.77
09.02.10 15:30	123.811
09.02.10 15:45	123.46
09.02.10 16:00	123.24
10.02.10 09:45	122.8635
10.02.10 10:00	123.14
10.02.10 10:15	122.36
10.02.10 10:30	122.44
10.02.10 10:45	122.55
10.02.10 11:00	122.59
10.02.10 11:15	122.68
10.02.10 11:30	122.95
10.02.10 11:45	123.07
10.02.10 12:00	122.87
10.02.10 12:15	123.04
10.02.10 12:30	123.24
10.02.10 12:45	123.27
10.02.10 13:00	122.95
10.02.10 13:15	123.09
10.02.10 13:30	123.438
10.02.10 13:45	123.12
10.02.10 14:00	122.9883
10.02.10 14:15	123.05
10.02.10 14:30	123.129
10.02.10 14:45	122.95
10.02.10 15:00	122.94
10.02.10 15:15	123.1
10.02.10 15:30	123.122
10.02.10 15:45	122.7244
10.02.10 16:00	122.8299
11.02.10 09:45	122.2501
11.02.10 10:00	122.37
11.02.10 10:15	122.47
11.02.10 10:30	122.5
11.02.10 10:45	122.22
11.02.10 11:00	122.18
11.02.10 11:15	122.45
11.02.10 11:30	123.2
11.02.10 11:45	123.59
11.02.10 12:00	123.98
11.02.10 12:15	123.981
11.02.10 12:30	123.9
11.02.10 12:45	123.9999
11.02.10 13:00	123.83
11.02.10 13:15	123.77
11.02.10 13:30	123.96
11.02.10 13:45	123.79
11.02.10 14:00	123.678
11.02.10 14:15	123.63
11.02.10 14:30	123.96
11.02.10 14:45	123.87
11.02.10 15:00	123.8
11.02.10 15:15	123.9499
11.02.10 15:30	123.79
11.02.10 15:45	123.79
11.02.10 16:00	123.78
12.02.10 09:45	122
12.02.10 10:00	122.11
12.02.10 10:15	122.18
12.02.10 10:30	122.23
12.02.10 10:45	122.09
12.02.10 11:00	122.25
12.02.10 11:15	122.36
12.02.10 11:30	122.42
12.02.10 11:45	122.44
12.02.10 12:00	122.57
12.02.10 12:15	122.97
12.02.10 12:30	123.3
12.02.10 12:45	123.392
12.02.10 13:00	123.5
12.02.10 13:15	123.251
12.02.10 13:30	122.99
12.02.10 13:45	123.23
12.02.10 14:00	123.2
12.02.10 14:15	123.6
12.02.10 14:30	123.96
12.02.10 14:45	123.81
12.02.10 15:00	123.68
12.02.10 15:15	123.49
12.02.10 15:30	123.555
12.02.10 15:45	123.78
12.02.10 16:00	123.95
16.02.10 09:45	124.36
16.02.10 10:00	124.4
16.02.10 10:15	124.59
16.02.10 10:30	124.7
16.02.10 10:45	124.85
16.02.10 11:00	124.65
16.02.10 11:15	124.41
16.02.10 11:30	124.56
16.02.10 11:45	124.785
16.02.10 12:00	124.68
16.02.10 12:15	124.7
16.02.10 12:30	124.63
16.02.10 12:45	124.55
16.02.10 13:00	124.58
16.02.10 13:15	124.57
16.02.10 13:30	124.64
16.02.10 13:45	124.6
16.02.10 14:00	124.65
16.02.10 14:15	124.55
16.02.10 14:30	124.7
16.02.10 14:45	124.7
16.02.10 15:00	124.785
16.02.10 15:15	124.8506
16.02.10 15:30	125
16.02.10 15:45	125.23
16.02.10 16:00	125.23
17.02.10 09:45	126.07
17.02.10 10:00	126.03
17.02.10 10:15	126.37
17.02.10 10:30	126.22
17.02.10 10:45	126.38
17.02.10 11:00	126.39
17.02.10 11:15	126.37
17.02.10 11:30	126.16
17.02.10 11:45	126.15
17.02.10 12:00	126.31
17.02.10 12:15	126.25
17.02.10 12:30	126.32
17.02.10 12:45	126.16
17.02.10 13:00	126.17
17.02.10 13:15	126.13
17.02.10 13:30	126.1
17.02.10 13:45	126.18
17.02.10 14:00	126.22
17.02.10 14:15	126.21
17.02.10 14:30	126.18
17.02.10 14:45	126.23
17.02.10 15:00	126.36
17.02.10 15:15	126.47
17.02.10 15:30	126.25
17.02.10 15:45	126.3
17.02.10 16:00	126.33
18.02.10 09:45	126.2073
18.02.10 10:00	126.7
18.02.10 10:15	127.07
18.02.10 10:30	126.87
18.02.10 10:45	126.91
18.02.10 11:00	127.03
18.02.10 11:15	126.95
18.02.10 11:30	126.91
18.02.10 11:45	127.02
18.02.10 12:00	127.255
18.02.10 12:15	127.197
18.02.10 12:30	127.1901
18.02.10 12:45	127.17
18.02.10 13:00	127.01
18.02.10 13:15	127.08
18.02.10 13:30	127.26
18.02.10 13:45	127.43
18.02.10 14:00	127.5275
18.02.10 14:15	127.5
18.02.10 14:30	127.898
18.02.10 14:45	127.87
18.02.10 15:00	127.936
18.02.10 15:15	127.9
18.02.10 15:30	127.85
18.02.10 15:45	127.93
18.02.10 16:00	127.79
19.02.10 09:45	127.42
19.02.10 10:00	127.22
19.02.10 10:15	126.97
19.02.10 10:30	127.25
19.02.10 10:45	127.42
19.02.10 11:00	127.48
19.02.10 11:15	127.89
19.02.10 11:30	127.9
19.02.10 11:45	127.76
19.02.10 12:00	127.76
19.02.10 12:15	127.81
19.02.10 12:30	127.66
19.02.10 12:45	127.54
19.02.10 13:00	127.78
19.02.10 13:15	127.74
19.02.10 13:30	127.46
19.02.10 13:45	127.346
19.02.10 14:00	127.28
19.02.10 14:15	127.12
19.02.10 14:30	127.1895
19.02.10 14:45	127.188
19.02.10 15:00	127.16
19.02.10 15:15	126.93
19.02.10 15:30	127.04
19.02.10 15:45	127.3
19.02.10 16:00	127.14
22.02.10 09:45	127.17
22.02.10 10:00	126.786
22.02.10 10:15	126.64
22.02.10 10:30	126.93
22.02.10 10:45	127.01
22.02.10 11:00	126.8
22.02.10 11:15	126.81
22.02.10 11:30	126.75
22.02.10 11:45	126.98
22.02.10 12:00	126.82
22.02.10 12:15	127.0195
22.02.10 12:30	126.6475
22.02.10 12:45	126.84
22.02.10 13:00	126.9
22.02.10 13:15	126.79
22.02.10 13:30	126.88
22.02.10 13:45	126.96
22.02.10 14:00	126.92
22.02.10 14:15	126.9
22.02.10 14:30	127.01
22.02.10 14:45	127.12
22.02.10 15:00	127.25
22.02.10 15:15	127.28
22.02.10 15:30	127.22
22.02.10 15:45	126.92
22.02.10 16:00	126.9
23.02.10 09:45	127.14
23.02.10 10:00	127.62
23.02.10 10:15	126.35
23.02.10 10:30	126.3
23.02.10 10:45	126.16
23.02.10 11:00	126.27
23.02.10 11:15	126.17
23.02.10 11:30	126.32
23.02.10 11:45	126.47
23.02.10 12:00	126.49
23.02.10 12:15	126.47
23.02.10 12:30	126.43
23.02.10 12:45	126.39
23.02.10 13:00	126.62
23.02.10 13:15	126.5205
23.02.10 13:30	126.8
23.02.10 13:45	126.54
23.02.10 14:00	126.58
23.02.10 14:15	126.72
23.02.10 14:30	126.64
23.02.10 14:45	126.74
23.02.10 15:00	126.81
23.02.10 15:15	126.87
23.02.10 15:30	126.85
23.02.10 15:45	126.7
23.02.10 16:00	126.47
24.02.10 09:45	127.36
24.02.10 10:00	127.65
24.02.10 10:15	127.46
24.02.10 10:30	127.29
24.02.10 10:45	127.77
24.02.10 11:00	128.12
24.02.10 11:15	127.91
24.02.10 11:30	127.605
24.02.10 11:45	127.654
24.02.10 12:00	127.7175
24.02.10 12:15	127.71
24.02.10 12:30	127.64
24.02.10 12:45	127.68
24.02.10 13:00	127.64
24.02.10 13:15	127.6
24.02.10 13:30	127.63
24.02.10 13:45	127.44
24.02.10 14:00	127.68
24.02.10 14:15	127.65
24.02.10 14:30	127.49
24.02.10 14:45	127.29
24.02.10 15:00	127.218
24.02.10 15:15	127.43
24.02.10 15:30	127.41
24.02.10 15:45	127.49
24.02.10 16:00	127.62
25.02.10 09:45	126.09
25.02.10 10:00	126.09
25.02.10 10:15	126.01
25.02.10 10:30	126.2
25.02.10 10:45	126.2
25.02.10 11:00	126.09
25.02.10 11:15	126.05
25.02.10 11:30	125.95
25.02.10 11:45	125.88
25.02.10 12:00	125.67
25.02.10 12:15	125.784
25.02.10 12:30	125.72
25.02.10 12:45	125.78
25.02.10 13:00	125.75
25.02.10 13:15	125.83
25.02.10 13:30	125.91
25.02.10 13:45	126.02
25.02.10 14:00	126.4
25.02.10 14:15	126.55
25.02.10 14:30	126.54
25.02.10 14:45	126.6
25.02.10 15:00	126.59
25.02.10 15:15	126.84
25.02.10 15:30	126.88
25.02.10 15:45	127.08
25.02.10 16:00	127.13
26.02.10 09:45	127.12
26.02.10 10:00	127.06
26.02.10 10:15	127.1699
26.02.10 10:30	127.47
26.02.10 10:45	127.92
26.02.10 11:00	127.65
26.02.10 11:15	127.74
26.02.10 11:30	127.93
26.02.10 11:45	127.712
26.02.10 12:00	127.45
26.02.10 12:15	127.44
26.02.10 12:30	127.3
26.02.10 12:45	127.21
26.02.10 13:00	127.23
26.02.10 13:15	127.16
26.02.10 13:30	127.26
26.02.10 13:45	127.336
26.02.10 14:00	127.4
26.02.10 14:15	127.39
26.02.10 14:30	127.35
26.02.10 14:45	127.37
26.02.10 15:00	127.59
26.02.10 15:15	127.585
26.02.10 15:30	127.52
26.02.10 15:45	127.39
26.02.10 16:00	127.21
01.03.10 09:45	128.15
01.03.10 10:00	128.23
01.03.10 10:15	128.4901
01.03.10 10:30	128.35
01.03.10 10:45	128.57
01.03.10 11:00	128.56
01.03.10 11:15	128.75
01.03.10 11:30	128.75
